"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAMOTORS","EQ","21-Jul-2015","        390.75","        391.80","        393.30","        386.10","        389.10","        389.10","        389.85","    6461958","      25191.73","      63661","    4202255","         65.03"
"TATAMOTORS","EQ","22-Jul-2015","        389.10","        388.00","        392.80","        385.95","        389.00","        389.55","        389.96","    5955109","      23222.49","      80913","    3647336","         61.25"
"TATAMOTORS","EQ","23-Jul-2015","        389.55","        388.75","        403.40","        385.00","        402.50","        401.35","        395.58","    9510349","      37621.03","     121015","    3534589","         37.17"
"TATAMOTORS","EQ","24-Jul-2015","        401.35","        397.55","        399.35","        389.00","        389.65","        390.25","        394.40","    7059848","      27844.06","      88833","    3677729","         52.09"
"TATAMOTORS","EQ","27-Jul-2015","        390.25","        384.25","        385.25","        373.00","        377.25","        377.45","        378.20","    8450904","      31961.62","     113307","    4449064","         52.65"
"TATAMOTORS","EQ","28-Jul-2015","        377.45","        373.00","        374.90","        366.10","        370.00","        370.10","        369.60","   10975840","      40566.43","     122703","    7288753","         66.41"
"TATAMOTORS","EQ","29-Jul-2015","        370.10","        373.90","        379.95","        372.70","        379.00","        376.45","        375.43","    9532212","      35786.48","      86033","    7164626","         75.16"
"TATAMOTORS","EQ","30-Jul-2015","        376.45","        381.65","        382.50","        376.00","        379.00","        377.45","        378.71","    6562559","      24853.35","      71589","    4209895","         64.15"
"TATAMOTORS","EQ","31-Jul-2015","        377.45","        380.80","        390.50","        380.05","        384.00","        383.85","        384.71","    6947628","      26728.51","      85495","    4207491","         60.56"
"TATAMOTORS","EQ","03-Aug-2015","        383.85","        386.35","        394.40","        382.00","        387.55","        388.20","        390.27","    6647982","      25945.00","      82764","    4034617","         60.69"
"TATAMOTORS","EQ","04-Aug-2015","        388.20","        385.90","        387.00","        378.00","        381.15","        380.75","        381.85","    5621275","      21464.57","      90701","    3425007","         60.93"
"TATAMOTORS","EQ","05-Aug-2015","        380.75","        378.75","        388.50","        375.10","        376.00","        376.40","        381.57","    8298929","      31666.64","      89891","    4358762","         52.52"
"TATAMOTORS","EQ","06-Aug-2015","        376.40","        376.50","        384.70","        373.20","        382.60","        383.10","        379.56","    7976356","      30275.32","     106410","    3797992","         47.62"
"TATAMOTORS","EQ","07-Aug-2015","        383.10","        382.40","        396.00","        382.40","        392.75","        393.40","        390.03","   10706804","      41759.63","     168792","    4709971","         43.99"
"TATAMOTORS","EQ","10-Aug-2015","        393.40","        384.00","        395.30","        382.10","        383.00","        385.70","        389.21","   14494111","      56412.18","     154534","    7078807","         48.84"
"TATAMOTORS","EQ","11-Aug-2015","        385.70","        387.10","        388.00","        367.55","        367.85","        369.15","        375.25","    9984809","      37467.50","     127909","    6097255","         61.07"
"TATAMOTORS","EQ","12-Aug-2015","        369.15","        365.00","        365.85","        353.55","        356.40","        355.20","        357.65","   11107801","      39726.58","     124365","    7308372","         65.79"
"TATAMOTORS","EQ","13-Aug-2015","        355.20","        356.90","        360.95","        348.00","        350.60","        349.40","        353.15","   11147702","      39368.46","      94787","    7132713","         63.98"
"TATAMOTORS","EQ","14-Aug-2015","        349.40","        351.45","        359.75","        345.10","        355.05","        355.25","        352.60","    6400810","      22569.35","      84492","    2681008","         41.89"
"TATAMOTORS","EQ","17-Aug-2015","        355.25","        354.40","        362.30","        345.25","        356.00","        356.10","        354.96","    5812093","      20630.53","      91436","    2563282","         44.10"
"TATAMOTORS","EQ","18-Aug-2015","        356.10","        355.85","        358.35","        347.70","        348.55","        348.60","        351.97","    5623977","      19794.96","      78906","    3082336","         54.81"
"TATAMOTORS","EQ","19-Aug-2015","        348.60","        348.70","        354.90","        344.00","        352.00","        351.25","        351.29","    6435894","      22608.87","      71927","    3411842","         53.01"
"TATAMOTORS","EQ","20-Aug-2015","        351.25","        348.00","        349.70","        341.00","        343.00","        342.20","        343.95","    7789676","      26792.66","     102937","    5086572","         65.30"
"TATAMOTORS","EQ","21-Aug-2015","        342.20","        339.40","        339.40","        327.75","        332.90","        332.40","        331.09","    8793065","      29113.25","     118995","    5571467","         63.36"
"TATAMOTORS","EQ","24-Aug-2015","        332.40","        317.00","        317.00","        301.60","        303.95","        308.25","        311.92","   14753473","      46019.22","     145655","    8920403","         60.46"
"TATAMOTORS","EQ","25-Aug-2015","        308.25","        308.00","        331.35","        305.80","        329.50","        328.85","        318.61","   13398318","      42687.94","     140973","    7619516","         56.87"
"TATAMOTORS","EQ","26-Aug-2015","        328.85","        322.00","        341.40","        318.25","        331.40","        335.10","        332.64","   13781660","      45842.88","     165108","    8002166","         58.06"
"TATAMOTORS","EQ","27-Aug-2015","        335.10","        338.40","        342.55","        327.25","        338.15","        334.05","        335.05","   17224851","      57711.95","     227376","    9138707","         53.06"
"TATAMOTORS","EQ","28-Aug-2015","        334.05","        342.00","        342.00","        335.25","        340.60","        340.05","        338.28","    7123909","      24099.03","      84220","    3565476","         50.05"
"TATAMOTORS","EQ","31-Aug-2015","        340.05","        340.00","        348.75","        332.45","        340.40","        340.15","        340.01","    7244287","      24631.03","     102015","    3696504","         51.03"
"TATAMOTORS","EQ","01-Sep-2015","        340.15","        334.95","        339.35","        325.10","        328.00","        329.90","        333.43","    8606005","      28694.63","      98491","    4602652","         53.48"
"TATAMOTORS","EQ","02-Sep-2015","        329.90","        328.85","        332.50","        321.45","        324.00","        324.45","        325.60","    8097313","      26364.61","      96861","    4626633","         57.14"
"TATAMOTORS","EQ","03-Sep-2015","        324.45","        326.20","        339.80","        326.20","        331.70","        333.55","        334.54","    8138855","      27227.78","      92934","    4268590","         52.45"
"TATAMOTORS","EQ","04-Sep-2015","        333.55","        330.00","        330.80","        316.00","        323.80","        322.90","        321.33","    6592654","      21184.50","     112879","    3434839","         52.10"
"TATAMOTORS","EQ","07-Sep-2015","        322.90","        327.80","        333.00","        320.00","        324.00","        322.85","        326.39","    5357928","      17487.60","      57871","    1935245","         36.12"
"TATAMOTORS","EQ","08-Sep-2015","        322.85","        326.00","        333.25","        316.30","        331.20","        330.90","        326.34","    6729868","      21961.93","     108028","    2636686","         39.18"
"TATAMOTORS","EQ","09-Sep-2015","        330.90","        335.35","        350.70","        333.60","        345.00","        344.90","        342.44","    8833492","      30249.21","     121953","    3668050","         41.52"
"TATAMOTORS","EQ","10-Sep-2015","        344.90","        340.05","        356.45","        331.00","        355.00","        354.10","        347.93","    9872906","      34350.68","     128538","    3453410","         34.98"
"TATAMOTORS","EQ","11-Sep-2015","        354.10","        354.90","        358.90","        342.25","        343.60","        344.60","        350.08","    8569963","      30001.72","     117276","    3039860","         35.47"
"TATAMOTORS","EQ","14-Sep-2015","        344.60","        348.90","        350.90","        342.25","        345.95","        346.80","        347.60","    5480940","      19051.59","      67027","    2742508","         50.04"
"TATAMOTORS","EQ","15-Sep-2015","        346.80","        345.95","        345.95","        333.05","        334.35","        334.10","        337.90","    5802405","      19606.24","      74753","    2806033","         48.36"
"TATAMOTORS","EQ","16-Sep-2015","        334.10","        337.70","        340.40","        332.50","        337.30","        338.05","        337.41","    5708786","      19262.23","      66243","    2303793","         40.36"
"TATAMOTORS","EQ","18-Sep-2015","        338.05","        329.20","        333.80","        326.85","        332.35","        330.25","        330.35","   14893326","      49199.62","     133412","    7331785","         49.23"
"TATAMOTORS","EQ","21-Sep-2015","        330.25","        326.85","        334.90","        325.65","        331.65","        331.70","        331.86","    5172386","      17165.02","      77445","    2618703","         50.63"
"TATAMOTORS","EQ","22-Sep-2015","        331.70","        332.00","        333.60","        314.00","        315.00","        315.80","        323.55","    7122834","      23046.11","      92657","    3485865","         48.94"
"TATAMOTORS","EQ","23-Sep-2015","        315.80","        311.00","        312.55","        306.25","        310.20","        310.30","        310.12","    8954516","      27769.75","     137050","    4639183","         51.81"
"TATAMOTORS","EQ","24-Sep-2015","        310.30","        309.70","        312.00","        301.60","        302.45","        303.40","        305.45","   13799813","      42151.18","     125506","    9746249","         70.63"
"TATAMOTORS","EQ","28-Sep-2015","        303.40","        304.40","        304.40","        283.50","        284.65","        285.00","        291.97","   13577316","      39641.06","     166699","    6592274","         48.55"
"TATAMOTORS","EQ","29-Sep-2015","        285.00","        281.20","        294.80","        279.10","        288.05","        288.75","        285.84","   12304403","      35170.95","     167211","    4207831","         34.20"
"TATAMOTORS","EQ","30-Sep-2015","        288.75","        289.25","        299.75","        288.10","        298.00","        298.60","        295.81","   12926187","      38237.31","     150933","    6129428","         47.42"
"TATAMOTORS","EQ","01-Oct-2015","        298.60","        301.45","        301.50","        291.50","        296.30","        297.75","        295.81","    7501080","      22188.89","     121550","    3210174","         42.80"
"TATAMOTORS","EQ","05-Oct-2015","        297.75","        302.50","        322.10","        302.50","        315.00","        315.15","        315.82","   14527820","      45881.43","     197253","    7022454","         48.34"
"TATAMOTORS","EQ","06-Oct-2015","        315.15","        320.55","        334.70","        319.55","        333.25","        333.70","        328.76","   18806867","      61830.37","     185755","    9243081","         49.15"
"TATAMOTORS","EQ","07-Oct-2015","        333.70","        333.90","        345.00","        329.00","        342.80","        341.35","        340.27","   17802539","      60576.53","     178106","    8188136","         45.99"
"TATAMOTORS","EQ","08-Oct-2015","        341.35","        343.80","        347.30","        341.55","        343.70","        343.25","        343.86","   12085332","      41557.19","     149936","    5091652","         42.13"
"TATAMOTORS","EQ","09-Oct-2015","        343.25","        346.20","        359.20","        341.10","        358.25","        356.45","        350.37","   11635790","      40768.66","     134386","    3626728","         31.17"
"TATAMOTORS","EQ","12-Oct-2015","        356.45","        356.50","        367.00","        356.40","        363.85","        362.35","        363.06","   10509775","      38156.48","     108852","    4448227","         42.32"
"TATAMOTORS","EQ","13-Oct-2015","        362.35","        360.00","        365.25","        355.05","        361.50","        361.10","        359.86","    9969583","      35876.79","     100872","    4023258","         40.36"
"TATAMOTORS","EQ","14-Oct-2015","        361.10","        358.75","        360.25","        351.10","        353.55","        352.30","        354.94","    7009418","      24879.28","      83779","    3313845","         47.28"
"TATAMOTORS","EQ","15-Oct-2015","        352.30","        355.30","        383.75","        355.30","        380.00","        381.30","        374.29","   19487376","      72939.49","     197463","    7456097","         38.26"
"TATAMOTORS","EQ","16-Oct-2015","        381.30","        388.60","        390.95","        380.65","        386.75","        386.20","        386.00","   16497652","      63680.45","     151307","    6518409","         39.51"
"TATAMOTORS","EQ","19-Oct-2015","        386.20","        384.00","        384.00","        376.25","        378.85","        378.70","        379.37","    7455714","      28284.39","      87246","    2712377","         36.38"
"TATAMOTORS","EQ","20-Oct-2015","        378.70","        379.00","        395.75","        377.40","        382.25","        383.15","        388.06","   15426131","      59863.14","     133400","    5818619","         37.72"
"TATAMOTORS","EQ","21-Oct-2015","        383.15","        379.95","        386.40","        378.55","        380.90","        381.45","        382.70","    8720671","      33374.32","      78688","    3308046","         37.93"
"TATAMOTORS","EQ","23-Oct-2015","        381.45","        383.90","        388.80","        382.00","        382.60","        383.00","        384.83","    6744440","      25954.64","      66641","    2593881","         38.46"
"TATAMOTORS","EQ","26-Oct-2015","        383.00","        386.45","        389.90","        383.25","        384.05","        384.60","        385.88","    5064657","      19543.47","      86651","    2287166","         45.16"
"TATAMOTORS","EQ","27-Oct-2015","        384.60","        383.00","        386.95","        382.20","        383.60","        383.35","        384.64","    4423221","      17013.39","      48050","    1936397","         43.78"
"TATAMOTORS","EQ","28-Oct-2015","        383.35","        382.80","        390.75","        382.20","        387.00","        386.30","        385.79","    8018683","      30934.91","      66362","    3217054","         40.12"
"TATAMOTORS","EQ","29-Oct-2015","        386.30","        388.95","        396.80","        384.25","        388.40","        391.20","        391.76","   15381516","      60258.50","     122945","    8074016","         52.49"
"TATAMOTORS","EQ","30-Oct-2015","        391.20","        389.75","        390.80","        383.50","        384.80","        384.95","        386.86","    6651831","      25732.97","      63761","    2584556","         38.85"
"TATAMOTORS","EQ","02-Nov-2015","        384.95","        386.10","        392.05","        384.40","        388.50","        387.95","        389.37","    7511675","      29248.35","      67183","    3030603","         40.35"
"TATAMOTORS","EQ","03-Nov-2015","        387.95","        391.25","        391.25","        380.80","        382.30","        382.05","        385.08","    5887746","      22672.26","     102547","    2569915","         43.65"
"TATAMOTORS","EQ","04-Nov-2015","        382.05","        390.05","        407.25","        390.05","        406.60","        404.85","        403.13","   13985828","      56381.64","     186069","    5251497","         37.55"
"TATAMOTORS","EQ","05-Nov-2015","        404.85","        403.60","        412.80","        401.45","        404.00","        404.00","        406.92","   12912937","      52544.85","     116398","    6347889","         49.16"
"TATAMOTORS","EQ","06-Nov-2015","        404.00","        399.90","        404.40","        392.50","        394.15","        396.15","        398.31","   11016134","      43878.90","     214285","    5364542","         48.70"
"TATAMOTORS","EQ","09-Nov-2015","        396.15","        374.00","        413.50","        373.05","        412.00","        411.75","        402.34","   22128119","      89030.15","     238949","    8808945","         39.81"
"TATAMOTORS","EQ","10-Nov-2015","        411.75","        408.00","        417.40","        402.70","        405.50","        407.45","        412.22","   12654616","      52164.57","     141129","    5605123","         44.29"
"TATAMOTORS","EQ","11-Nov-2015","        407.45","        408.75","        414.00","        408.05","        411.25","        411.30","        411.48","    1164924","       4793.38","      14197","     292864","         25.14"
"TATAMOTORS","EQ","13-Nov-2015","        411.30","        411.35","        417.50","        401.80","        403.65","        403.95","        407.25","   11007237","      44826.58","     115758","    5354113","         48.64"
"TATAMOTORS","EQ","16-Nov-2015","        403.95","        401.00","        404.85","        394.20","        399.75","        400.25","        399.33","    7673487","      30642.45","      98741","    3674597","         47.89"
"TATAMOTORS","EQ","17-Nov-2015","        400.25","        403.00","        410.70","        398.55","        408.00","        407.50","        405.61","    6063987","      24596.20","      67726","    2377907","         39.21"
"TATAMOTORS","EQ","18-Nov-2015","        407.50","        407.95","        413.50","        403.25","        406.30","        406.25","        409.05","    6960097","      28470.26","      80558","    3320128","         47.70"
"TATAMOTORS","EQ","19-Nov-2015","        406.25","        409.90","        409.90","        403.50","        407.30","        406.95","        407.09","    5645524","      22982.55","      59726","    2638602","         46.74"
"TATAMOTORS","EQ","20-Nov-2015","        406.95","        408.50","        410.70","        401.35","        404.25","        402.85","        406.04","    5420173","      22008.01","      77221","    2531889","         46.71"
"TATAMOTORS","EQ","23-Nov-2015","        402.85","        400.35","        404.40","        396.50","        402.50","        402.10","        400.89","    4658448","      18675.19","      79143","    1785183","         38.32"
"TATAMOTORS","EQ","24-Nov-2015","        402.10","        399.10","        406.50","        397.05","        401.90","        400.95","        401.13","    5624579","      22562.03","      63248","    2262333","         40.22"
"TATAMOTORS","EQ","26-Nov-2015","        400.95","        404.75","        426.45","        404.00","        422.00","        424.40","        417.36","   15070353","      62898.12","     158456","    6829616","         45.32"
"TATAMOTORS","EQ","27-Nov-2015","        424.40","        425.55","        431.90","        416.45","        418.00","        417.65","        424.73","    9720127","      41284.19","     135398","    3904938","         40.17"
"TATAMOTORS","EQ","30-Nov-2015","        417.65","        419.90","        429.60","        418.00","        423.50","        423.25","        424.46","    9901753","      42029.25","      96546","    5838735","         58.97"
"TATAMOTORS","EQ","01-Dec-2015","        423.25","        427.00","        427.00","        416.10","        418.00","        417.35","        420.43","    6402692","      26918.65","      75878","    2689575","         42.01"
"TATAMOTORS","EQ","02-Dec-2015","        417.35","        415.90","        418.90","        410.30","        411.55","        413.15","        415.22","    6543300","      27169.23","      77112","    3010779","         46.01"
"TATAMOTORS","EQ","03-Dec-2015","        413.15","        408.70","        411.90","        404.25","        406.00","        405.60","        407.37","    5999323","      24439.53","      93015","    2932583","         48.88"
"TATAMOTORS","EQ","04-Dec-2015","        405.60","        402.50","        411.50","        398.70","        400.70","        399.95","        404.69","    8477407","      34307.20","     115514","    3945559","         46.54"
"TATAMOTORS","EQ","07-Dec-2015","        399.95","        402.90","        403.00","        395.30","        398.20","        399.15","        398.79","    6156323","      24550.81","      95948","    3086792","         50.14"
"TATAMOTORS","EQ","08-Dec-2015","        399.15","        396.95","        406.95","        396.10","        401.85","        402.40","        404.24","    7851653","      31739.84","     122214","    3616964","         46.07"
"TATAMOTORS","EQ","09-Dec-2015","        402.40","        402.80","        405.00","        392.75","        394.15","        393.95","        397.46","    6103583","      24259.52","     106533","    2633738","         43.15"
"TATAMOTORS","EQ","10-Dec-2015","        393.95","        401.20","        401.20","        385.25","        389.00","        389.60","        390.35","   10684178","      41705.33","     122282","    5552251","         51.97"
"TATAMOTORS","EQ","11-Dec-2015","        389.60","        390.90","        392.65","        375.30","        379.00","        377.95","        383.11","    6537672","      25046.74","     100176","    2509906","         38.39"
"TATAMOTORS","EQ","14-Dec-2015","        377.95","        369.75","        373.50","        360.50","        372.00","        371.60","        368.30","   12682481","      46708.99","     176095","    5573884","         43.95"
"TATAMOTORS","EQ","15-Dec-2015","        371.60","        371.25","        380.95","        365.50","        379.10","        379.50","        373.66","    7717531","      28837.05","     128713","    2875603","         37.26"
"TATAMOTORS","EQ","16-Dec-2015","        379.50","        375.90","        385.00","        372.85","        380.15","        380.45","        380.44","   11874858","      45176.92","     154644","    5175493","         43.58"
"TATAMOTORS","EQ","17-Dec-2015","        380.45","        385.00","        387.00","        376.05","        382.15","        382.95","        381.47","    7604665","      29009.89","     113765","    3846414","         50.58"
"TATAMOTORS","EQ","18-Dec-2015","        382.95","        381.90","        384.80","        376.80","        379.00","        378.25","        381.15","    6454322","      24600.61","      58746","    3637892","         56.36"
"TATAMOTORS","EQ","21-Dec-2015","        378.25","        379.10","        382.55","        377.50","        380.15","        380.15","        379.46","    4015631","      15237.81","      86385","    1756755","         43.75"
"TATAMOTORS","EQ","22-Dec-2015","        380.15","        380.90","        382.80","        377.20","        377.55","        378.10","        380.16","    3802024","      14453.67","      62799","    2001517","         52.64"
"TATAMOTORS","EQ","23-Dec-2015","        378.10","        379.90","        380.85","        377.50","        378.70","        378.45","        379.05","    3953766","      14986.57","      46213","    2118429","         53.58"
"TATAMOTORS","EQ","24-Dec-2015","        378.45","        380.90","        384.75","        377.60","        382.35","        382.40","        382.39","    4568751","      17470.67","      46098","    1932757","         42.30"
"TATAMOTORS","EQ","28-Dec-2015","        382.40","        384.90","        395.00","        383.75","        394.85","        394.00","        391.54","    7166351","      28058.98","      67548","    4041258","         56.39"
"TATAMOTORS","EQ","29-Dec-2015","        394.00","        392.90","        397.50","        388.75","        390.70","        391.85","        392.95","    7359611","      28919.66","      94528","    4322175","         58.73"
"TATAMOTORS","EQ","30-Dec-2015","        391.85","        392.00","        395.00","        390.50","        394.00","        393.45","        393.11","    4866177","      19129.43","      64431","    2773240","         56.99"
"TATAMOTORS","EQ","31-Dec-2015","        393.45","        394.00","        395.75","        389.15","        391.60","        391.30","        391.85","    6410622","      25119.96","      50250","    3438509","         53.64"
"TATAMOTORS","EQ","01-Jan-2016","        391.30","        392.50","        403.00","        373.00","        401.80","        401.90","        398.24","    4377363","      17432.46","      44132","     808972","         18.48"
"TATAMOTORS","EQ","04-Jan-2016","        401.90","        400.00","        400.10","        375.05","        376.15","        377.05","        383.74","    7822660","      30019.00","      98407","    2984181","         38.15"
"TATAMOTORS","EQ","05-Jan-2016","        377.05","        381.05","        382.45","        372.10","        373.00","        374.45","        377.36","    6901068","      26041.68","      85155","    3112289","         45.10"
"TATAMOTORS","EQ","06-Jan-2016","        374.45","        374.25","        375.50","        364.60","        365.00","        365.90","        370.04","    7211230","      26684.10","      94107","    3295244","         45.70"
"TATAMOTORS","EQ","07-Jan-2016","        365.90","        356.25","        358.00","        338.10","        344.80","        343.55","        347.83","   11782307","      40981.90","     151305","    5176531","         43.93"
"TATAMOTORS","EQ","08-Jan-2016","        343.55","        345.60","        355.85","        345.60","        353.90","        353.35","        351.97","    8770370","      30869.10","      94306","    3773447","         43.02"
"TATAMOTORS","EQ","11-Jan-2016","        353.35","        343.90","        364.75","        341.65","        360.45","        360.20","        357.29","   10576721","      37789.27","     102634","    3259763","         30.82"
"TATAMOTORS","EQ","12-Jan-2016","        360.20","        362.70","        363.95","        351.60","        355.40","        355.00","        356.36","    8363062","      29802.41","      93086","    3526752","         42.17"
"TATAMOTORS","EQ","13-Jan-2016","        355.00","        360.45","        369.80","        356.30","        363.00","        364.60","        362.64","   14191511","      51464.17","     143638","    5437338","         38.31"
"TATAMOTORS","EQ","14-Jan-2016","        364.60","        356.10","        359.40","        346.80","        353.80","        354.30","        353.04","   10673343","      37680.66","     124785","    4491368","         42.08"
"TATAMOTORS","EQ","15-Jan-2016","        354.30","        353.90","        353.90","        339.35","        340.70","        341.30","        347.35","    6557584","      22777.85","      63497","    2823439","         43.06"
"TATAMOTORS","EQ","18-Jan-2016","        341.30","        341.00","        343.30","        334.40","        340.50","        340.20","        339.29","    6285144","      21324.57","      67853","    2753872","         43.82"
"TATAMOTORS","EQ","19-Jan-2016","        340.20","        343.00","        357.20","        342.00","        354.25","        354.15","        351.19","    7304555","      25652.79","      77450","    3227936","         44.19"
"TATAMOTORS","EQ","20-Jan-2016","        354.15","        349.65","        349.65","        338.80","        341.90","        342.25","        343.31","    9156596","      31435.93","      94482","    5621987","         61.40"
